Store #,Store Name,Store Address,Store City,Store ZIp,Store Phone,Store Fax,State,Div #,Division Name,Reg #,Region,DM #,DM Name,Mkt #,Market Name,BYO #,BYO Name,Store Open Date,Square Footage,LAT1,LONG1,ts_datetime,District#
3610,WINSTON-SALEM,1000 HANES MALL BLVD,WINSTON SALEM,27103,336-659-1181,336-659-5416,NC,1,SOUTHERN,17,SOUTH ATLANTIC,207,MELVIN T FORMAN ,282,DURHAM/RALEIGH,1,SOUTHEAST,00:00.0,134400,36.0676265,-80.3156872,00:00.0,207
747,"WINCHESTER,TN",2965 DECHERD BLVD,WINCHESTER,37398,931-962-0617,931-968-0293,TN,1,SOUTHERN,17,SOUTH ATLANTIC,120,REBECCA J YOUNG ,466,SM-TENNESSEE,39,NCD-SMALL MKT-SOUTHERN,00:00.0,47895,35.2213303,-86.1042866,00:00.0,120
6604,SAN RAMON,2750 CROW CANYON RD,SAN RAMON,94583,925-838-0194,925-552-9416,CA,2,WESTERN,5,PACIFIC NORTH,49,PETER J WEBB ,21,SAN FRANCISCO BAY,5,PACIFIC,00:00.0,103018,37.7755403,-121.9842778,00:00.0,49
618,TORRANCE,24451 CRENSHAW BLVD,TORRANCE,90505,310-325-9600,310-517-8496,CA,2,WESTERN,6,PACIFIC CENTRAL,62,ROBERT F JOANOU ,48,LA,5,PACIFIC,00:00.0,121157,33.8033158,-118.3304043,00:00.0,62
601,CORONA,490 MCKINLEY ST,CORONA,92879,951-278-9600,951-279-0950,CA,2,WESTERN,20,PACIFIC SOUTH,312,KADE C KASNER ,47,INLAND/DESERT,5,PACIFIC,00:00.0,101804,33.8852345,-117.5250215,00:00.0,312
2729,WHITE LAKE,9078 HIGHLAND ROAD,WHITE LAKE,48386,248-698-4801,248-698-4996,MI,4,NORTHERN,48,MIDWEST,218,DORTHANAL LEONARD JR,72,DETROIT,7,MIDWEST,00:00.0,111846,42.6604147,-83.4658238,00:00.0,218
1537,MONTROSE,1401 OGDEN ROAD,MONTROSE,81401,970-252-0272,970-240-2013,CO,2,WESTERN,34,PAC MTN DESERT,210,DARRICK E LANSDEN ,190,GRAND JUNCTION,12,NORTHWEST,00:00.0,94870,38.4522061,-107.8684741,00:00.0,210
4413,E SALT LAKE CITY,3398 S HIGHLAND DRIVE,SALT LAKE CITY,84106,801-461-4248,801-461-2314,UT,2,WESTERN,5,PACIFIC NORTH,53,JOSE L ALVAREZ JR,76,UTAH,12,NORTHWEST,00:00.0,88440,40.6978184,-111.8510136,00:00.0,53
3517,RIO RANCHO,7700 US 550 NE,RIO RANCHO,87124,505-771-3523,505-771-9683,NM,2,WESTERN,34,PAC MTN DESERT,94,CANDISE VELASQUEZ ,87,ALBUQUERQUE,5,PACIFIC,00:00.0,102512,35.3325026,-106.5782277,00:00.0,94
8469,OLIVE BRANCH,7740 CRAFT GOODMAN RD,OLIVE BRANCH,38654,662-890-9470,662-892-1413,MS,1,SOUTHERN,1,MIDSOUTH,73,JOEL O COGDELL ,327,MEMPHIS,1,SOUTHEAST,00:00.0,102513,34.9673064,-89.8537418,00:00.0,73
2410,TOPSHAM,154 TOPSHAM FAIR MALL RD,TOPSHAM,4086,207-798-6931,207-798-6414,ME,4,NORTHERN,27,NEW ENGLAND,176,JASON T PHILLIPS ,112,MAINE,3,NORTHEAST,00:00.0,95096,43.9331537,-69.9798787,00:00.0,176
2742,LIVONIA,13500 MIDDLEBELT,LIVONIA,48150,734-458-4956,734-524-6416,MI,4,NORTHERN,48,MIDWEST,320,JULIE A GIATTINO ,72,DETROIT,7,MIDWEST,00:00.0,115382,42.3811864,-83.3279047,00:00.0,218
6866,BUSTLETON AVE,11725 BUSTLETON AVE,PHILADELPHIA,19116,215-676-7029,215-961-2813,PA,4,NORTHERN,10,MID-ATLANTIC,28,SHARMARL T KING ,34,PHIL/PA/NJ/DE,3,NORTHEAST,00:00.0,104424,40.1190834,-75.0151815,00:00.0,188
4502,RUTLAND,299 US RT 4 EAST,RUTLAND,5701,802-786-6900,802-786-5716,VT,4,NORTHERN,27,NEW ENGLAND,237,BRIAN P KINNEY ,111,VERMONT,3,NORTHEAST,00:00.0,114814,43.6239924,-72.9555978,00:00.0,237
3510,"ROSWELL,NM",2350 N MAIN ST,ROSWELL,88201,575-622-2026,575-637-3016,NM,1,SOUTHERN,11,SOUTHWEST,302,OSCAR E DELAVEGA ,302,ROSWELL,11,SOUTHWEST,00:00.0,97986,33.4213213,-104.5248059,00:00.0,302
4034,GRANTS PASS,111 NE MILL STREET,GRANTS PASS,97526,541-226-0114,541-226-0116,OR,2,WESTERN,12,PACIFIC NORTHWEST,289,AURORA LOPEZ-SZPAK ,54,PORTLAND,12,NORTHWEST,00:00.0,106899,42.4366596,-123.3151655,00:00.0,289
1926,DEERFIELD,655 LAKE COOK RD,DEERFIELD,60015,847-564-8601,847-559-3036,IL,4,NORTHERN,8,CENTRAL,38,BRIAN P LYONS ,75,CHICAGO,7,MIDWEST,00:00.0,114250,42.1510464,-87.8431234,00:00.0,38
144,SNELLVILLE,1670 SCENIC HWY N,SNELLVILLE,30078,770-982-6166,770-982-2416,GA,1,SOUTHERN,1,MIDSOUTH,261,CHARLES A WILSON ,1,ATLANTA,1,SOUTHEAST,00:00.0,104005,33.88108,-84.0085948,00:00.0,261
6561,GRAND PARKWAY,6850 S FRY RD,KATY,77494,281-693-8420,281-693-8416,TX,1,SOUTHERN,19,GULF,260,PATRICK J JOHNSON ,8,HOUSTON,11,SOUTHWEST,00:00.0,114000,29.7165985,-95.7749798,00:00.0,260
4402,PARK CENTRE,1310 E PARK CENTRE DR,SALT LAKE CITY,84121,801-567-0700,801-569-5416,UT,2,WESTERN,5,PACIFIC NORTH,53,JOSE L ALVAREZ JR,76,UTAH,12,NORTHWEST,00:00.0,101830,40.6219324,-111.8529175,00:00.0,53
383,GONZALES,2740 SOUTH CAJUN AVE,GONZALES,70737,225-644-5670,225-755-2796,LA,1,SOUTHERN,1,MIDSOUTH,4,FRANK J WEBB ,5,NEW ORLEANS,11,SOUTHWEST,00:00.0,102867,30.2068285,-90.941292,00:00.0,4
3645,W ASHEVILLE,127 ACTON CIR,ASHEVILLE,28806,828-667-9298,828-694-0745,NC,1,SOUTHERN,17,SOUTH ATLANTIC,136,BOBBY K BOAEN ,45,CHARLOTTE,1,SOUTHEAST,00:00.0,108000,35.5579639,-82.6437814,00:00.0,136
1076,"BRENTWOOD,CA",5631 LONE TREE WAY,BRENTWOOD,94513,925-513-6060,925-513-6708,CA,2,WESTERN,5,PACIFIC NORTH,49,PETER J WEBB ,21,SAN FRANCISCO BAY,5,PACIFIC,00:00.0,102513,37.9593707,-121.745659,00:00.0,49
1773,CORDELE,2011 CENTRAL AVE,CORDELE,31015,229-273-4380,229-273-7019,GA,1,SOUTHERN,24,SOUTHEAST,232,KELLI A TAWNEY ,447,ATLANTA TEMP,1,SOUTHEAST,00:00.0,102513,31.9574407,-83.7528314,00:00.0,232
3409,PORTSMOUTH,100 ARTHUR BRADY DRIVE,PORTSMOUTH,3801,603-431-0517,603-427-1421,NH,4,NORTHERN,27,NEW ENGLAND,71,JOHN P CARR ,260,NEW HAMPSHIRE,3,NORTHEAST,00:00.0,117073,43.0866385,-70.7954596,00:00.0,71
2761,E WYOMING,257 54TH STREET SW,WYOMING,49548,616-724-2280,616-724-1416,MI,4,NORTHERN,48,MIDWEST,275,ROBERT SANIGA ,67,GRAND RAPIDS,7,MIDWEST,00:00.0,118000,42.8684666,-85.6703562,00:00.0,275
1213,JERICHO,86 JERICHO TURNPIKE,JERICHO,11753,516-997-9595,516-876-7316,NY,4,NORTHERN,31,NY METRO,148,PATRICK C IAQUINTA ,20,LONG ISLAND,3,NORTHEAST,00:00.0,124589,40.7801625,-73.5615657,00:00.0,148
4139,BUTLER,400 MORAINE POINT PLAZA,BUTLER,16001,724-282-7458,724-285-2336,PA,4,NORTHERN,25,OHIO VALLEY,75,JASON D GAGE ,106,PITTSBURGH,7,MIDWEST,00:00.0,114446,40.8713276,-79.9528855,00:00.0,75
2826,"ROCHESTER,MN",3050 41ST STREET NW,ROCHESTER,55901,507-288-6700,507-536-3416,MN,4,NORTHERN,30,NORTHERN PLAINS,267,DAVID M BUSCH ,101,MINNESOTA,7,MIDWEST,00:00.0,116081,44.0636324,-92.5075884,00:00.0,288
3827,ELYRIA,150 MARKET DRIVE,ELYRIA,44035,440-324-7222,440-326-0416,OH,4,NORTHERN,25,OHIO VALLEY,117,JOHN E LERCH JR,139,CLEVELAND,7,MIDWEST,00:00.0,115250,41.3869483,-82.106875,00:00.0,117
1505,SANTA FE,500 S SANTA FE DR,DENVER,80223,303-765-0400,303-698-7096,CO,2,WESTERN,34,PAC MTN DESERT,214,DANNY VASQUEZ ,51,COLORADO,12,NORTHWEST,00:00.0,106480,39.7070076,-104.9937614,00:00.0,214
6580,TEXARKANA,4110 SAINT MICHAEL DR,TEXARKANA,75503,903-832-6002,903-838-1414,TX,1,SOUTHERN,11,SOUTHWEST,282,ADAM D BRYANT ,249,LONGVIEW,11,SOUTHWEST,00:00.0,94984,33.4555964,-94.093504,00:00.0,282
4123,OHIO TOWNSHIP,112 BEN AVON HEIGHTS RD,PITTSBURGH,15237,412-364-6114,412-630-5416,PA,4,NORTHERN,25,OHIO VALLEY,75,JASON D GAGE ,106,PITTSBURGH,7,MIDWEST,00:00.0,114438,40.5210614,-80.0728127,00:00.0,75
2669,NATICK,339 SPEEN ST,NATICK,1760,508-647-9600,508-647-9416,MA,4,NORTHERN,27,NEW ENGLAND,316,BRYAN DENNISON ,39,BOSTON/MA/NH,3,NORTHEAST,00:00.0,135030,42.3071543,-71.3811751,00:00.0,316
2030,VALPARAISO,2430 LAPORTE AVE,VALPARAISO,46383,219-531-6687,219-476-8875,IN,4,NORTHERN,8,CENTRAL,242,CHARLES M REASONOVA ,75,CHICAGO,7,MIDWEST,00:00.0,94984,41.4645688,-87.0303131,00:00.0,242
3885,CANAL WINCHESTER,6035 GENDER ROAD,CANAL WINCHESTER,43110,614-833-6700,614-920-5203,OH,4,NORTHERN,25,OHIO VALLEY,141,STEPHANIE A OURS ,157,"COLUMBUS,OH",7,MIDWEST,00:00.0,102083,39.8575327,-82.831844,00:00.0,141
6955,CENTRAL ISLIP,301 SOUTH RESEARCH PLACE,CENTRAL ISLIP,11722,631-234-2670,631-232-4134,NY,4,NORTHERN,31,NY METRO,35,MARK A ESPOSITO ,20,LONG ISLAND,3,NORTHEAST,00:00.0,118632,40.7710683,-73.2009054,00:00.0,148
2665,W ROXBURY,1213 VFW PARKWAY,WEST ROXBURY,2132,617-327-5000,617-469-1316,MA,4,NORTHERN,27,NEW ENGLAND,263,ROBERT H LUNDY ,39,BOSTON/MA/NH,3,NORTHEAST,00:00.0,102843,42.2797152,-71.174721,00:00.0,316
3812,BEECHMONT,520 OHIO PIKE,CINCINNATI,45255,513-688-1654,513-688-2516,OH,4,NORTHERN,25,OHIO VALLEY,291,PAUL J HAITSCH ,156,CINCINNATI,7,MIDWEST,00:00.0,113940,39.0729376,-84.3048522,00:00.0,291
668,MURRIETA,25100 MADISON AVE,MURRIETA,92562,951-698-1555,951-677-8716,CA,2,WESTERN,20,PACIFIC SOUTH,312,KADE C KASNER ,47,INLAND/DESERT,5,PACIFIC,00:00.0,104194,33.5569004,-117.1975322,00:00.0,312
4130,"HERMITAGE,PA",3300 SHENANGO VALLEY FWY,HERMITAGE,16148,724-981-3054,111-111-1111,PA,4,NORTHERN,25,OHIO VALLEY,177,MICHAEL A MCCARTHY II,106,PITTSBURGH,7,MIDWEST,00:00.0,102629,41.2284247,-80.448486,00:00.0,177
3029,BELTON,1306 E NORTH AVENUE,BELTON,64012,816-322-2531,816-318-2116,MO,4,NORTHERN,30,NORTHERN PLAINS,196,MICHAEL J HINCK ,129,KANSAS CITY,7,MIDWEST,00:00.0,94812,38.8157464,-94.513778,00:00.0,196
673,SANTEE,255 TOWN CENTER PKWY,SANTEE,92071,619-258-9600,619-596-2396,CA,2,WESTERN,20,PACIFIC SOUTH,199,MICHAEL L ASTORINO ,12,SAN DIEGO,5,PACIFIC,00:00.0,98322.5,32.8407635,-116.9847553,00:00.0,199
6506,COPPERFIELD,6800 HIGHWAY 6 NORTH,HOUSTON,77084,281-858-8040,281-855-5436,TX,1,SOUTHERN,19,GULF,260,PATRICK J JOHNSON ,8,HOUSTON,11,SOUTHWEST,00:00.0,108003,29.876078,-95.6431674,00:00.0,260
420,SCOTTSDALE-SHEA,9890 N 90TH STREET,SCOTTSDALE,85258,480-767-9294,480-314-3116,AZ,2,WESTERN,34,PAC MTN DESERT,328,ROBERT J TILTON ,6,PHOENIX,5,PACIFIC,00:00.0,111973,33.5766585,-111.8878918,00:00.0,328
8958,BELLPORT,20 FARBER DRIVE,BELLPORT,11713,631-286-0210,631-776-2023,NY,4,NORTHERN,31,NY METRO,36,YVETTE E STUBBS ,20,LONG ISLAND,3,NORTHEAST,00:00.0,99724,40.7898677,-72.9542933,00:00.0,36
8440,"WILMINGTON,DE",3600 MILLER ROAD,WILMINGTON,19802,302-762-3501,302-761-8913,DE,4,NORTHERN,10,MID-ATLANTIC,164,HILSE I COLLAZO ,34,PHIL/PA/NJ/DE,3,NORTHEAST,00:00.0,89701,39.7671145,-75.5324519,00:00.0,164
1059,EL CENTRO,320 WAKE AVE,EL CENTRO,92243,760-353-0362,760-312-5416,CA,2,WESTERN,20,PACIFIC SOUTH,23,ARMANDO MENDIETA ,196,PALM SPRINGS,5,PACIFIC,00:00.0,134399,32.7721681,-115.5488029,00:00.0,23
6887,YORKVILLE,735 EDWARD LANE,YORKVILLE,60560,630-882-8159,630-553-8613,IL,4,NORTHERN,8,CENTRAL,48,SATISH KUMAR ,75,CHICAGO,7,MIDWEST,00:00.0,100797,41.6650848,-88.4590377,00:00.0,48
6367,MILLENIA,4403 MILLENIA PLAZA WAY,ORLANDO,32839,407-226-1066,407-903-9316,FL,1,SOUTHERN,24,SOUTHEAST,12,VERNON C SMALL ,3,ORL/MEL/DAYTONA,1,SOUTHEAST,00:00.0,115710,28.4988854,-81.4266215,00:00.0,12
2716,W FLINT,4380 W CORUNNA RD,FLINT,48532,810-230-8784,810-230-5116,MI,4,NORTHERN,48,MIDWEST,244,DONALD MANDEVILLE ,143,BAY CITY,7,MIDWEST,00:00.0,105301,43.003532,-83.7667871,00:00.0,244
2587,GOLDEN RING MALL,6415 PETRIE WAY,ROSEDALE,21237,410-238-7892,410-238-8416,MD,4,NORTHERN,10,MID-ATLANTIC,27,BRIAN C MUNGUL ,43,WASHINGTON DC,3,NORTHEAST,00:00.0,116592,39.3350089,-76.4889607,00:00.0,27
6557,NORTH IRVING,8555 HOME DEPOT DRIVE,IRVING,75063,972-506-3006,972-444-6416,TX,1,SOUTHERN,11,SOUTHWEST,90,KEVIN J LEITZ ,16,DALLAS/FT WORTH,11,SOUTHWEST,00:00.0,116000,32.9233088,-96.9804467,00:00.0,90
1126,GREER,1385 WADE HAMPTON BLVD W,GREER,29650,864-848-6083,864-968-1473,SC,1,SOUTHERN,17,SOUTH ATLANTIC,136,BOBBY K BOAEN ,26,COL/GRNVLL/SPTNBG,1,SOUTHEAST,00:00.0,94981,34.9379321,-82.2669673,00:00.0,136
914,MT LAUREL,1200 NIXON DR,MOUNT LAUREL,8054,856-234-0880,856-778-7266,NJ,4,NORTHERN,16,NJ METRO,276, STANLEY LABADY ,15,NEW JERSEY,3,NORTHEAST,00:00.0,104817,39.9384518,-74.9615763,00:00.0,233
4802,"CHARLESTON,WV",100 CROSS TERRACE BLVD,CHARLESTON,25309,304-744-9501,304-746-1413,WV,1,SOUTHERN,17,SOUTH ATLANTIC,3,JEREMY M MILLAY ,310,WEST VIRGINIA,1,SOUTHEAST,00:00.0,94974,38.3155484,-81.7153963,00:00.0,3
3032,FESTUS,1131 W GANNON,FESTUS,63028,636-937-9601,636-933-3373,MO,4,NORTHERN,8,CENTRAL,150,KEVIN M LONGWELL ,109,ST. LOUIS,7,MIDWEST,00:00.0,102513,38.2114926,-90.4019916,00:00.0,150
4727,YAKIMA,2115 S FIRST STREET,YAKIMA,98903,509-452-3016,509-469-4316,WA,2,WESTERN,12,PACIFIC NORTHWEST,274,BRIAN L KUBIN ,94,SPOKANE,12,NORTHWEST,00:00.0,115050,46.5720388,-120.4859339,00:00.0,274
1259,LATHAM,579 TROY-SCHENECTADY RD,LATHAM,12110,518-782-9867,518-220-4416,NY,4,NORTHERN,25,OHIO VALLEY,16,JOHNATHAN T KINDER ,86,ALBANY,3,NORTHEAST,00:00.0,112956,42.7539991,-73.7613976,00:00.0,16
2201,OLATHE,11850 S STRANG LINE RD,OLATHE,66062,913-768-1600,913-324-0426,KS,4,NORTHERN,30,NORTHERN PLAINS,175,SHAWN EDWARDS ,129,KANSAS CITY,7,MIDWEST,00:00.0,112337,38.9139182,-94.7677429,00:00.0,175
4002,TIGARD,14800 SW SEQUOIA PARKWAY,TIGARD,97224,503-639-3500,503-624-3516,OR,2,WESTERN,12,PACIFIC NORTHWEST,274,BRIAN L KUBIN ,54,PORTLAND,12,NORTHWEST,00:00.0,101982,45.4131311,-122.7459404,00:00.0,39
1804,MERIDIAN,1100 S PROGRESS,MERIDIAN,83642,208-887-9699,208-288-5416,ID,2,WESTERN,12,PACIFIC NORTHWEST,143,TREVOR R CANTWELL ,76,UTAH,12,NORTHWEST,00:00.0,118372,43.5950123,-116.3896446,00:00.0,143
6603,E PALO ALTO,1781 E BAYSHORE RD,EAST PALO ALTO,94303,650-462-6800,650-330-3416,CA,2,WESTERN,5,PACIFIC NORTH,50,MONICA L REED ,21,SAN FRANCISCO BAY,5,PACIFIC,00:00.0,105771,37.4590065,-122.1355082,00:00.0,50
6687,SW BAKERSFIELD,4700 GOSFORD ROAD,BAKERSFIELD,93313,661-835-1133,661-835-4496,CA,2,WESTERN,6,PACIFIC CENTRAL,325,MICHAEL B MILLANPONCE ,29,SACRAMENTO,5,PACIFIC,00:00.0,107925,35.3119896,-119.0901266,00:00.0,325
3805,BOARDMAN,7001 SOUTHERN  BLVD,BOARDMAN,44512,330-965-4790,330-965-4827,OH,4,NORTHERN,25,OHIO VALLEY,177,MICHAEL A MCCARTHY II,139,CLEVELAND,7,MIDWEST,00:00.0,111847,41.0271415,-80.6540222,00:00.0,177
2672,SHREWSBURY,530 TURNPIKE ROAD,SHREWSBURY,1545,508-842-4100,508-841-0346,MA,4,NORTHERN,27,NEW ENGLAND,316,BRYAN DENNISON ,39,BOSTON/MA/NH,3,NORTHEAST,00:00.0,103988,42.2750361,-71.7157967,00:00.0,316
518,SHERMAN,601 NORTHCREEK DR,SHERMAN,75092,903-891-3396,903-868-3483,TX,1,SOUTHERN,11,SOUTHWEST,137,KENNETH MOORE ,16,DALLAS/FT WORTH,11,SOUTHWEST,00:00.0,102513,33.6824018,-96.6124792,00:00.0,137
129,ATHENS,1740 EPPS BRIDGE RD,ATHENS,30606,706-353-6079,706-354-2916,GA,1,SOUTHERN,1,MIDSOUTH,261,CHARLES A WILSON ,1,ATLANTA,1,SOUTHEAST,00:00.0,101830,33.9126683,-83.4447737,00:00.0,261
6807,SAN ANGELO,4363 HOUSTON HARTE EXWY,SAN ANGELO,76901,325-223-0439,325-223-7113,TX,1,SOUTHERN,11,SOUTHWEST,6,JIMMY  LEWIS JR,307,ABILENE,11,SOUTHWEST,00:00.0,102513,31.4418028,-100.494765,00:00.0,6
1701,HONOLULU,421 ALAKAWA ST,HONOLULU,96817,808-521-7355,808-539-1216,HI,2,WESTERN,20,PACIFIC SOUTH,284,RYAN K QUEYPO ,145,OAHU,33,ALASKA/HAWAII,00:00.0,132737,21.3169835,-157.8730957,00:00.0,284
6816,OAK CLIFF,2610 FORT WORTH AVENUE,DALLAS,75211,214-942-6658,214-944-2413,TX,1,SOUTHERN,11,SOUTHWEST,111,MELISSA D AKINS ,16,DALLAS/FT WORTH,11,SOUTHWEST,00:00.0,102513,32.7561736,-96.8645637,00:00.0,111
2203,N OVERLAND PARK,9600 METCALF AVE,OVERLAND PARK,66212,913-648-7811,913-652-3416,KS,4,NORTHERN,30,NORTHERN PLAINS,175,SHAWN EDWARDS ,129,KANSAS CITY,7,MIDWEST,00:00.0,114024,38.9538432,-94.6700635,00:00.0,175
2841,SHAKOPEE,1701 COUNTY ROAD 18,SHAKOPEE,55379,952-496-3076,952-233-6973,MN,4,NORTHERN,30,NORTHERN PLAINS,267,DAVID M BUSCH ,101,MINNESOTA,7,MIDWEST,00:00.0,102513,44.7733353,-93.4114354,00:00.0,184
4659,SOUTH HILL,250 FRANK D HARRIS DR,SOUTH HILL,23970,434-955-2477,434-955-4460,VA,1,SOUTHERN,17,SOUTH ATLANTIC,149,MATTHEW B GILREATH ,282,DURHAM/RALEIGH,1,SOUTHEAST,00:00.0,102513,36.7152004,-78.1216306,00:00.0,149
3625,ASHEVILLE,795 FAIRVIEW ROAD,ASHEVILLE,28803,828-274-5400,828-694-0745,NC,1,SOUTHERN,17,SOUTH ATLANTIC,136,BOBBY K BOAEN ,45,CHARLOTTE,1,SOUTHEAST,00:00.0,106288,35.5665453,-82.5064759,00:00.0,136
3515,HOBBS,900 W JOE HARVEY BLVD,HOBBS,88240,575-492-9117,575-492-2413,NM,1,SOUTHERN,11,SOUTHWEST,302,OSCAR E DELAVEGA ,302,ROSWELL,11,SOUTHWEST,00:00.0,102513,32.7418933,-103.1464685,00:00.0,302
1110,E COLUMBIA,7701 TWO NOTCH RD,COLUMBIA,29223,803-736-1666,803-865-2416,SC,1,SOUTHERN,17,SOUTH ATLANTIC,329,SYLVESTER C JOHNSON ,26,COL/GRNVLL/SPTNBG,1,SOUTHEAST,00:00.0,103238,34.0790425,-80.9452822,00:00.0,329
1030,EASTLAKE,1320 EASTLAKE PARKWAY,CHULA VISTA,91915,619-421-0639,619-591-5613,CA,2,WESTERN,20,PACIFIC SOUTH,199,MICHAEL L ASTORINO ,12,SAN DIEGO,5,PACIFIC,00:00.0,102445,32.6333049,-116.9696459,00:00.0,199
2726,TRAVERSE CITY,2522 CROSSING CIRCLE,TRAVERSE CITY,49684,231-922-9440,231-929-8816,MI,4,NORTHERN,48,MIDWEST,197,MARK C ANZARUT ,127,UPPER PENINSULA,7,MIDWEST,00:00.0,114339,44.7245906,-85.6324946,00:00.0,197
1087,MORENO VALLEY II,15975 PERRIS BLVD,MORENO VALLEY,92551,951-485-5400,909-601-3313,CA,2,WESTERN,20,PACIFIC SOUTH,312,KADE C KASNER ,47,INLAND/DESERT,5,PACIFIC,00:00.0,102445,33.8899096,-117.2277446,00:00.0,312
1006,MANTECA,250 COMMERCE AVE,MANTECA,95336,209-825-9139,209-825-1296,CA,2,WESTERN,5,PACIFIC NORTH,20,STEPHEN K REEVES ,29,SACRAMENTO,5,PACIFIC,00:00.0,107903,37.7942823,-121.1927326,00:00.0,20
6221,LISBON,142 RIVER ROAD,LISBON,6351,860-376-2047,860-376-7216,CT,4,NORTHERN,27,NEW ENGLAND,64,SHAY F THOMAS ,10,HARTFORD/S CONN,3,NORTHEAST,00:00.0,116589,41.5862667,-71.9892013,00:00.0,100
8454,KYLE,"3730 DRY HOLE DR, CR#210",KYLE,78640,512-295-8170,512-295-9013,TX,1,SOUTHERN,19,GULF,91,MICHELE L PUCKETT ,42,AUSTIN,11,SOUTHWEST,00:00.0,102513,30.0348165,-97.849776,00:00.0,91
118,WESLEY CHAPEL,4325 NEW SNAPFINGER WOOD,DECATUR,30035,770-981-4553,770-808-2296,GA,1,SOUTHERN,1,MIDSOUTH,87,GARY N DEMARINIS ,1,ATLANTA,1,SOUTHEAST,00:00.0,103012,33.713646,-84.2128154,00:00.0,87
2676,LEOMINSTER,135 COMMERCIAL RD,LEOMINSTER,1453,978-840-0800,978-466-3716,MA,4,NORTHERN,27,NEW ENGLAND,123,JASON M WORRELL ,39,BOSTON/MA/NH,3,NORTHEAST,00:00.0,113598,42.5249084,-71.7400209,00:00.0,123
808,DOTHAN,3489 ROSS CLARK CIRCLE,DOTHAN,36303,334-677-2790,334-340-2313,AL,1,SOUTHERN,24,SOUTHEAST,232,KELLI A TAWNEY ,50,PANHANDLE,1,SOUTHEAST,00:00.0,102445,31.2470815,-85.4293302,00:00.0,232
6329,SAWGRASS,12525 W SUNRISE BLVD,SUNRISE,33323,954-835-9379,954-837-5513,FL,1,SOUTHERN,47,SOUTH FLORIDA/PR,85,CHRISTOPHER FRAGA ,2,MIAMI/FTL/WPALM,1,SOUTHEAST,00:00.0,107896,26.1487441,-80.3164764,00:00.0,85
3825,WESTERVILLE,6017 MAXTOWN ROAD,WESTERVILLE,43082,614-794-3651,614-776-2413,OH,4,NORTHERN,25,OHIO VALLEY,141,STEPHANIE A OURS ,157,"COLUMBUS,OH",7,MIDWEST,00:00.0,94326,40.1477022,-82.9190819,00:00.0,141
4930,RHINELANDER,1400 E LINCOLN STREET,RHINELANDER,54501,715-361-4444,715-361-4416,WI,4,NORTHERN,30,NORTHERN PLAINS,195,LOUIS J LOBELLO ,164,MILWAUKEE,7,MIDWEST,00:00.0,116082,45.6312901,-89.3887357,00:00.0,195
8524,CRESCENT CITY,520 US HIGHWAY 101 NORTH,CRESCENT CITY,95531,707-464-9463,707-465-0479,CA,2,WESTERN,5,PACIFIC NORTH,51,MICHAEL L SPATES ,29,SACRAMENTO,5,PACIFIC,00:00.0,102513,41.7631216,-124.1991111,00:00.0,51
2561,SALISBURY,115 E NORTH POINTE DR,SALISBURY,21804,410-548-9800,410-334-6616,MD,4,NORTHERN,10,MID-ATLANTIC,164,HILSE I COLLAZO ,403,DELAWARE SHORES,3,NORTHEAST,00:00.0,114391,38.4168377,-75.5625232,00:00.0,164
597,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
581,CAMBRAY,5101 CAMBRAY DR,SAN ANTONIO,78229,210-520-0630,210-523-4196,TX,1,SOUTHERN,19,GULF,47,BRAD S BELL ,40,SAN ANTONIO,11,SOUTHWEST,00:00.0,102983,29.4917004,-98.586545,00:00.0,47
1043,VACAVILLE,510 ORANGE DRIVE,VACAVILLE,95687,707-454-0714,707-455-3176,CA,2,WESTERN,5,PACIFIC NORTH,30,TIMOTHY S GUDAS ,29,SACRAMENTO,5,PACIFIC,00:00.0,111429,38.3746728,-121.9482684,00:00.0,30
1083,NORTH UPLAND,1401 E 19TH ST,UPLAND,91784,909-982-2311,909-932-2173,CA,2,WESTERN,20,PACIFIC SOUTH,67,TIMMOTHY S PFINGSTON ,47,INLAND/DESERT,5,PACIFIC,00:00.0,102513,34.133531,-117.6298538,00:00.0,67
476,RAY ROAD,"650 N 54TH ST, SUITE A",CHANDLER,85226,480-753-3320,480-598-4416,AZ,2,WESTERN,34,PAC MTN DESERT,328,ROBERT J TILTON ,6,PHOENIX,5,PACIFIC,00:00.0,105700,33.3137099,-111.970721,00:00.0,328
6302,MARATHON,4555 OVERSEAS HWY,MARATHON,33050,305-289-1966,305-289-6477,FL,1,SOUTHERN,47,SOUTH FLORIDA/PR,84,MARISELA A VEGA ,344,KEY WEST MKT,1,SOUTHEAST,00:00.0,90521,24.7131962,-81.0833633,00:00.0,84
3502,MONTANO,1220 RENAISSANCE BLVD NE,ALBUQUERQUE,87107,505-344-1900,505-343-5416,NM,2,WESTERN,34,PAC MTN DESERT,94,CANDISE VELASQUEZ ,87,ALBUQUERQUE,5,PACIFIC,00:00.0,101830,35.1361786,-106.6176019,00:00.0,94
